grid_id,institute,city,state,country,requires_manual_review,alt_grid_id,alt_institute,input_name,input_city,input_state,input_country,wos_institute_name
grid.413756.2,Hôpital Ambroise-Paré,Boulogne-Billancourt,NA,France,FALSE,NA,NA,PARIS VI AMBROISE PARE HOSPITAL,BOULOGNE BILLANCOURT,nan,France,PARIS VI AMBROISE PARE HOSP
NA,NA,NA,NA,NA,NA,NA,NA,GHU PARIS ILE FRANCE OUEST,PARIS,nan,France,GHU PARIS ILE FRANCE OUEST
grid.413314.0,Canberra Hospital,Canberra,Australian Capital Territory,Australia,FALSE,NA,NA,CANBERRA HOSPITAL,CANBERRA,nan,Australia,CANBERRA HOSP
grid.13276.31,Warsaw University of Life Sciences,NA,NA,NA,NA,NA,NA,WARSZAW AGRICULTURE UNIVERSITY,WARSAW,nan,Poland,WARSZAW AGR UNIV
grid.43308.3c,Chinese Academy of Fishery Sciences,Beijing,NA,China,FALSE,NA,NA,CHINESE ACAD FISHERY SCIENCE,BEIJING,nan,China,CHINESE ACAD FISHERY SCI
NA,NA,NA,NA,NA,NA,NA,NA,EUROPEAN NEUROSCI INSTITUTE,BERLIN,nan,Germany,EUROPEAN NEUROSCI INST
grid.4643.5,Politecnico di Milano,Milan,NA,Italy,FALSE,NA,NA,POLITECNICO MILANO,MILAN,nan,Italy,POLITECNICO MILANO
grid.10837.3d,The Open University,Milton Keynes,NA,United Kingdom,FALSE,NA,NA,OPEN UNIVERSITY,MILTON KEYNES,nan,United Kingdom,OPEN UNIV
grid.9723.f,Kasetsart University,Bangkok,NA,Thailand,FALSE,NA,NA,KASETSART UNIVERSITY,BANGKOK,nan,Thailand,KASETSART UNIV
grid.411818.5,Jamia Millia Islamia,New Delhi,NA,India,FALSE,NA,NA,JAMIA MILLIA ISLAMIA,NEW DEHLI,nan,India,JAMIA MILLIA ISLAMIA
grid.440678.9,Delhi Technological University,New Delhi,NA,India,FALSE,NA,NA,DELHI TECHNOLOGY UNIVERSITY,DEHLI,nan,India,DELHI TECHNOL UNIV
grid.268446.a,Yokohama National University,Yokohama,Kanagawa,Japan,FALSE,NA,NA,YOKOHAMA NATIONAL UNIVERSITY YNU,YOKOHAMA,nan,Japan,YOKOHAMA NATL UNIV YNU
NA,NA,NA,NA,NA,NA,NA,NA,JAPAN INTERNATIONAL RESEARCH CENTER AGRICULTURE SCIENCE,TSUKUBA,nan,Japan,JAPAN INT RES CTR AGR SCI
NA,NA,NA,NA,NA,NA,NA,NA,KING MONGKUTS INSTITUTE TECHNOLOGY LADKRABANG,nan,nan,Thailand,KING MONGKUTS INST TECHNOL LADKRABANG
grid.417184.f,Toronto General Hospital,Toronto,Ontario,Canada,FALSE,NA,NA,TORONTO GEN HOSPITAL,TORONTO,nan,Canada,TORONTO GEN HOSP
grid.417184.f,Toronto General Hospital,Toronto,Ontario,Canada,FALSE,NA,NA,TORONTO GEN RESEARCH INSTITUTE,TORONTO,nan,Canada,TORONTO GEN RES INST
grid.415250.7,Meir Medical Center,Kfar Saba,NA,Israel,FALSE,NA,NA,MEIR HOSPITAL,TEL AVIV,nan,Israel,MEIR HOSP
grid.265061.6,Tokai University,Tokyo,Tôkyô,Japan,FALSE,NA,NA,TOKAI UNIVERSITY,TOKYO,nan,Japan,TOKAI UNIV
grid.67033.31,Tufts Medical Center,NA,NA,NA,NA,NA,NA,TUFTS MEDICINE CENTER,BOSTON,nan,United States,TUFTS MED CTR
grid.260989.c,Nipissing University,North Bay,Ontario,Canada,FALSE,NA,NA,NIPISSING UNIVERSITY,NORTH BAY,nan,Canada,NIPISSING UNIV
grid.258518.3,Kent State University,Kent,Ohio,United States,FALSE,NA,NA,KENT STATE UNIVERSITY,KENT,nan,United States,KENT STATE UNIV
grid.410712.1,University Hospital Ulm,Ulm,NA,Germany,FALSE,NA,NA,UNIVERSITY HOSPITAL ULM,ULM,nan,Germany,UNIV HOSP ULM
NA,NA,NA,NA,NA,NA,NA,NA,HOP UNIVERSITY V BROCA,PARIS,nan,France,HOP UNIV V BROCA
NA,NA,NA,NA,NA,NA,NA,NA,HOP UNIVERSITY V PARIS CENTRE,PARIS,nan,France,HOP UNIV V PARIS CENTRE
NA,NA,NA,NA,NA,NA,NA,NA,NIPPON MEDICINE SCHOOL,NIPPON,nan,Japan,NIPPON MED SCH
NA,NA,NA,NA,NA,NA,NA,NA,POLICLIN UMBERTO 1,ROME,nan,Italy,POLICLIN UMBERTO 1
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY FED RIO GRANDE FURG,RIO GRANDE,nan,Brazil,UNIV FED RIO GRANDE FURG
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY FED MARANHAO,SAO LUIS,nan,Brazil,UNIV FED MARANHAO
grid.299784.9,Field Museum of Natural History,Chicago,Illinois,United States,FALSE,NA,NA,FIELD MUSEUM NATURAL HIST,CHICAGO,nan,United States,FIELD MUSEUM NAT HIST
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE NACL DE PESQUISAS DA AMAZONIA,MANAUS,nan,Brazil,INST NACL DE PESQUISAS DA AMAZONIA
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY MEDICINE CENTER LJUBLJANA,LJUBLJANA,nan,Slovenia,UNIV MED CTR LJUBLJANA
grid.445003.6,SLAC National Accelerator Laboratory,Menlo Park,California,United States,FALSE,NA,NA,SLAC NATIONAL ACCELERATOR LABORATORY,MENLO PK,nan,United States,SLAC NATL ACCELERATOR LAB
NA,NA,NA,NA,NA,NA,NA,NA,MOSCOW ENGN PHYSICS INSTITUTE,MOSCOW,nan,Russia,MOSCOW ENGN PHYS INST
grid.410344.6,Bulgarian Academy of Sciences,Sofia,NA,Bulgaria,FALSE,NA,NA,BULGARIAN ACAD SCIENCE,SOFIA,nan,Bulgaria,BULGARIAN ACAD SCI
grid.411709.a,Giresun University,Giresun,NA,Turkey,FALSE,NA,NA,GIRESUN UNIVERSITY,GIRESUN,nan,Turkey,GIRESUN UNIV
NA,NA,NA,NA,NA,NA,NA,NA,ST PETERSBURG STATE POLYTECH UNIVERSITY,ST PETERSBURG,nan,Russia,ST PETERSBURG STATE POLYTECH UNIV
NA,NA,NA,NA,NA,NA,NA,NA,WIGNER RESEARCH CENTER PHYSICS,BUDAPEST,nan,Hungary,WIGNER RES CTR PHYS
grid.412468.d,University Hospital Schleswig-Holstein,Kiel,NA,Germany,FALSE,NA,NA,UNIVERSITY HOSPITAL SCHLESWIG HOLSTEIN LUBECK,LÜBECK,nan,Germany,UNIV HOSP SCHLESWIG HOLSTEIN LUBECK
grid.11201.33,Plymouth University,Plymouth,Plymouth,United Kingdom,FALSE,NA,NA,UNIVERSITY PLYMOUTH,PLYMOUTH,nan,United Kingdom,UNIV PLYMOUTH
NA,NA,NA,NA,NA,NA,NA,NA,LEIBNIZ INSTITUTE NEUROBIOL,MAGDEBURG,nan,Germany,LEIBNIZ INST NEUROBIOL
NA,NA,NA,NA,NA,NA,NA,NA,IST GIANNINA GASLINI,GENOA,nan,Italy,IST GIANNINA GASLINI
grid.410345.7,Ospedale San Martino,Genoa,NA,Italy,FALSE,NA,NA,SAN MARTINO UNIVERSITY HOSPITAL GENOVA,GENOA,nan,Italy,SAN MARTINO UNIV HOSP GENOVA
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL INSTITUTE CANC RESEARCH ITALY,GENOA,nan,Italy,NATL INST CANC RES ITALY
grid.415131.3,Post Graduate Institute of Medical Education and Research,Chandigarh,NA,India,FALSE,NA,NA,POSTGRAD INSTITUTE MEDICINE EDUC & RESEARCH CHANDIGAHR,CHANDIGARH,nan,India,POSTGRAD INST MED EDUC & RES CHANDIGAHR
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY FED RURAL SEMI ARIDO,MOSSORO,nan,Brazil,UNIV FED RURAL SEMI ARIDO
grid.414980.0,Jewish General Hospital,Montreal,Quebec,Canada,FALSE,NA,NA,JEWISH GEN HOSPITAL,MONTREAL,nan,Canada,JEWISH GEN HOSP
grid.29906.34,Akdeniz University,Antalya,Antalya,Turkey,FALSE,NA,NA,AKDENIZ UNIVERSITY ANTALYA,ANTALYA,nan,Turkey,AKDENIZ UNIV ANTALYA
NA,NA,NA,NA,NA,NA,NA,NA,TIANJIN POLYTECH UNIVERSITY,TIANJIN,nan,China,TIANJIN POLYTECH UNIV
grid.11135.37,Peking University,Beijing,Beijing,China,FALSE,NA,NA,BEIJING UNIVERSITY POSTS & TELECOMMUN,BEIJING,nan,China,BEIJING UNIV POSTS & TELECOMMUN
grid.419734.c,Public Health Agency of Sweden,Solna,NA,Sweden,FALSE,NA,NA,PUBLIC HEALTH AGCY SWEDEN,STOCKHOLM,nan,Sweden,PUBLIC HLTH AGCY SWEDEN
grid.410858.0,Kazusa DNA Research Institute,Kisarazu,NA,Japan,FALSE,NA,NA,KAZUSA DNA RESEARCH INSTITUTE,KISARAZU,nan,Japan,KAZUSA DNA RES INST
grid.415550.0,Queen Mary Hospital,Hong Kong,Hong Kong,China,FALSE,NA,NA,QUEEN MARY HOSPITAL HONG KONG,HONG KONG,nan,China,QUEEN MARY HOSP HONG KONG
grid.86715.3d,Université de Sherbrooke,Sherbrooke,Quebec,Canada,FALSE,NA,NA,UNIVERSITY SHERBROOKE,SHERBROOKE,nan,Canada,UNIV SHERBROOKE
grid.34428.39,Carleton University,Ottawa,Ontario,Canada,FALSE,NA,NA,CARLETON UNIVERSITY,OTTAWA,nan,Canada,CARLETON UNIV
grid.250358.9,National Institutes of Natural Sciences,Tokyo,NA,Japan,FALSE,NA,NA,NATIONAL INSTITUTE NATURAL SCIENCE,TOKYO,nan,Japan,NATL INST NAT SCI
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL ASTRON OBSERV JAPAN,TOKYO,nan,Japan,NATL ASTRON OBSERV JAPAN
grid.6227.1,University of Technology of Compiègne,Compiègne,NA,France,FALSE,NA,NA,UNIVERSITY TECHNOLOGY COMPIEGNE,COMPIÈGNE,nan,France,UNIV TECHNOL COMPIEGNE
NA,NA,NA,NA,NA,NA,NA,NA,ROY PRINCE ALFRED HOSPITAL,SYDNEY,nan,Australia,ROY PRINCE ALFRED HOSP
grid.1038.a,Edith Cowan University,Perth,Western Australia,Australia,FALSE,NA,NA,EDITH COWAN UNIVERSITY,PERTH,nan,Australia,EDITH COWAN UNIV
grid.266456.5,University of Idaho,Moscow,Idaho,United States,FALSE,NA,NA,UNIVERSITY IDAHO,MOSCOW,nan,United States,UNIV IDAHO
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL BOT GARDEN BELGIUM,MEISE,nan,Belgium,NATL BOT GARDEN BELGIUM
NA,NA,NA,NA,NA,NA,NA,NA,KERMAN GRAD UNIVERSITY ADVANCED TECHNOLOGY,KERMAN,nan,Iran,KERMAN GRAD UNIV ADV TECHNOL
NA,NA,NA,NA,NA,NA,NA,NA,ILLINOIS NATURAL HIST SURVEY,CHAMPAIGN,nan,United States,ILLINOIS NAT HIST SURVEY
grid.6441.7,Vilnius University,Vilnius,NA,Lithuania,FALSE,NA,NA,VILNIUS UNIVERSITY,VILNIUS,nan,Lithuania,VILNIUS UNIV
grid.445909.5,Šiauliai University,Šiauliai,NA,Lithuania,FALSE,NA,NA,SIAULIAI UNIVERSITY,SIAULIAI,nan,Lithuania,SIAULIAI UNIV
grid.61221.36,Gwangju Institute of Science and Technology,Gwangju,NA,South Korea,FALSE,NA,NA,GWANGJU INSTITUTE SCIENCE & TECHNOLOGY,KWANGJU,nan,South Korea,GWANGJU INST SCI & TECHNOL
grid.413618.9,All India Institute of Medical Sciences,New Delhi,NA,India,FALSE,NA,NA,ALL INDIA INSTITUTE MEDICINE SCIENCE,NEW DELHI,nan,India,ALL INDIA INST MED SCI
grid.417946.9,Indian Institute of Information Technology,Allahabad,NA,India,FALSE,NA,NA,INDIAN INSTITUTE INFORMATION TECHNOLOGY ALLAHABAD,ALLAHABAD,nan,India,INDIAN INST INFORMAT TECHNOL ALLAHABAD
grid.265881.0,University of Akron,Akron,Ohio,United States,FALSE,NA,NA,UNIVERSITY AKRON,AKRON,nan,United States,UNIV AKRON
grid.453396.e,European Union,Brussels,NA,Belgium,FALSE,NA,NA,EUROPEAN UNION,BRUSSELS,nan,Belgium,EUROPEAN UNION
grid.270680.b,European Commission,Brussels,NA,Belgium,FALSE,NA,NA,EUROPEAN COMMISSION,BRUSSELS,nan,Belgium,EUROPEAN COMMISSION
NA,NA,NA,NA,NA,NA,NA,NA,ASSOC EURATOM IPP CR,PRAGUE,nan,Czech Republic,ASSOC EURATOM IPP CR
grid.425087.c,Institute of Plasma Physics,Prague,NA,Czechia,FALSE,NA,NA,INSTITUTE PLASMA PHYSICS ASCR,PRAGUE,nan,Czech Republic,INST PLASMA PHYS ASCR
NA,NA,NA,NA,NA,NA,NA,NA,EURATOM,nan,nan,nan,EURATOM
grid.413991.7,Sheffield Children's Hospital,Sheffield,NA,United Kingdom,FALSE,NA,NA,SHEFFIELD CHILDRENS HOSPITAL,SHEFFIELD,nan,United Kingdom,SHEFFIELD CHILDRENS HOSP
grid.413991.7,Sheffield Children's Hospital,Sheffield,NA,United Kingdom,FALSE,NA,NA,SHEFFIELD CHILDRENS HOSPITAL NHSFT,SHEFFIELD,nan,United Kingdom,SHEFFIELD CHILDRENS HOSP NHSFT
grid.5884.1,Sheffield Hallam University,Sheffield,NA,United Kingdom,FALSE,NA,NA,SHEFFIELD HALLAM UNIVERSITY,SHEFFIELD,nan,United Kingdom,SHEFFIELD HALLAM UNIV
grid.267346.2,University of Toyama,Toyama,NA,Japan,FALSE,NA,NA,UNIVERSITY TOYAMA,TOYAMA,nan,Japan,UNIV TOYAMA
grid.144532.5,Marine Biological Laboratory,NA,NA,NA,NA,NA,NA,MARINE BIOL LABORATORY,WOODS HOLE,nan,United States,MARINE BIOL LAB
grid.44361.34,Abertay University,Dundee,NA,United Kingdom,FALSE,NA,NA,UNIVERSITY ABERTAY DUNDEE,DUNDEE,nan,United Kingdom,UNIV ABERTAY DUNDEE
grid.412091.f,Keimyung University,Daegu,NA,South Korea,FALSE,NA,NA,KEIMYUNG UNIVERSITY,DAEGU,nan,South Korea,KEIMYUNG UNIV
grid.263736.5,Sogang University,Seoul,NA,South Korea,FALSE,NA,NA,SOGANG UNIVERSITY,SEOUL,nan,South Korea,SOGANG UNIV
grid.412019.f,Kaohsiung Medical University,Kaohsiung City,NA,Taiwan,FALSE,NA,NA,KAOHSIUNG MEDICINE UNIVERSITY,KAOHSIUNG,nan,Taiwan,KAOHSIUNG MED UNIV
grid.49100.3c,Pohang University of Science and Technology,Pohang,NA,South Korea,FALSE,NA,NA,POHANG UNIVERSITY SCIENCE & TECHNOLOGY,POHANG,nan,South Korea,POHANG UNIV SCI & TECHNOL
grid.411824.a,Tzu Chi University,Hualien City,NA,Taiwan,FALSE,NA,NA,TZU CHI UNIVERSITY,HUALIEN,nan,Taiwan,TZU CHI UNIV
grid.420391.d,United States Department of Defense,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,DEPARTMENT OF DEFENSE,ARLINGTON COUNTY,nan,United States,DEPARTMENT OF DEFENSE
NA,NA,NA,NA,NA,NA,NA,NA,U.SOUTH. AIR FORCE,ARLINGTON COUNTY,nan,United States,U.S. AIR FORCE
grid.417730.6,United States Air Force Research Laboratory,Wright-Patterson AFB,Ohio,United States,FALSE,NA,NA,AIR FORCE RESEARCH LABORATORY,WRIGHT PATTERSON AFB,nan,United States,AIR FORCE RESEARCH LABORATORY
grid.208226.c,Boston College,Boston,Massachusetts,United States,FALSE,NA,NA,BOSTON COLLEGE,CHESTNUT HILL,nan,United States,BOSTON COLL
grid.254187.d,Chosun University,Gwangju,NA,South Korea,FALSE,NA,NA,CHOSUN UNIVERSITY,KWANGJU,nan,South Korea,CHOSUN UNIV
grid.4372.2,Max Planck Society,Munich,NA,Germany,FALSE,NA,NA,MAX PLANCK INSTITUTE EXTRATERR PHYSICS,GARCHING,nan,Germany,MAX PLANCK INST EXTRATERR PHYS
NA,NA,NA,NA,NA,NA,NA,NA,KOREA RESEARCH INSTITUTE CHEM TECHNOLOGY,DAEJEON,nan,South Korea,KOREA RES INST CHEM TECHNOL
grid.412027.2,Kaohsiung Medical University Chung-Ho Memorial Hospital,Kaohsiung City,NA,Taiwan,FALSE,NA,NA,CHUNG HO MEM HOSPITAL,nan,nan,Taiwan,CHUNG HO MEM HOSP
NA,NA,NA,NA,NA,NA,NA,NA,BORAMAE HOSPITAL,SEOUL,nan,South Korea,BORAMAE HOSP
grid.264580.d,Tamkang University,Taipei,NA,Taiwan,FALSE,NA,NA,TAMKANG UNIVERSITY,NEW TAIPEI CITY,nan,Taiwan,TAMKANG UNIV
grid.411665.1,Chungnam National University Hospital,Daejeon,NA,South Korea,FALSE,NA,NA,CHUNGNAM NATIONAL UNIVERSITY HOSPITAL,DAEJEON,nan,South Korea,CHUNGNAM NATL UNIV HOSP
grid.252470.6,Asian University,Taichung,NA,Taiwan,FALSE,NA,NA,ASIA UNIVERSITY,TAICHUNG,nan,Taiwan,ASIA UNIV
grid.411594.c,Chongqing University of Technology,Chongqing,NA,China,FALSE,NA,NA,CHONGQING UNIVERSITY TECHNOLOGY,CHONGQING,nan,China,CHONGQING UNIV TECHNOL
grid.443709.d,Siam University,Bangkok,NA,Thailand,FALSE,NA,NA,SIAM UNIVERSITY,BANGKOK,nan,Thailand,SIAM UNIV
grid.425140.6,Swedish Institute of Space Physics,Kiruna,NA,Sweden,FALSE,NA,NA,SWEDISH INSTITUTE SPACE PHYSICS,KIRUNA,nan,Sweden,SWEDISH INST SPACE PHYS
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE RECH ASTROPHYS PLANET IRAP,TOULOUSE,nan,France,INST RECH ASTROPHYS PLANET IRAP
NA,NA,NA,NA,NA,NA,NA,NA,CNES FR,TOULOUSE,nan,France,CNES FR
NA,NA,NA,NA,NA,NA,NA,NA,CULHAM SCIENCE CENTER,ABINGDON,nan,United Kingdom,CULHAM SCI CTR
NA,NA,NA,NA,NA,NA,NA,NA,JET EFDA,ABINGDON,nan,United Kingdom,JET EFDA
NA,NA,NA,NA,NA,NA,NA,NA,BARCELONA SUPERCOMP CENTER,BARCELONA,nan,Spain,BARCELONA SUPERCOMP CTR
NA,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL INSTITUTE WATER & ENVIRONM ENGN 2IE,OUAGADOUGOU,nan,Burkina Faso,INT INST WATER & ENVIRONM ENGN 2IE
grid.10818.30,University of Rwanda,Butare,NA,Rwanda,FALSE,NA,NA,UNIVERSITY RWANDA,KIGALI,nan,Rwanda,UNIV RWANDA
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY ESTADUAL CEARA,FORTALEZA,nan,Brazil,UNIV ESTADUAL CEARA
grid.8271.c,University of Valle,Santiago de Cali,NA,Colombia,FALSE,NA,NA,UNIVERSITY VALLE,CALI,nan,Colombia,UNIV VALLE
grid.411501.0,Bahauddin Zakariya University,Multan,Punjab,Pakistan,FALSE,NA,NA,BAHAUDDIN ZAKARIYA UNIVERSITY BZU,MULTAN,nan,Pakistan,BAHAUDDIN ZAKARIYA UNIV BZU
grid.415379.d,Mercy Hospital for Women,Melbourne,Victoria,Australia,FALSE,NA,NA,MERCY HOSPITAL WOMEN MELBOURNE,HEIDELBERG,nan,Australia,MERCY HOSP WOMEN MELBOURNE
grid.466193.f,Artevelde University College Ghent,Ghent,NA,Belgium,FALSE,NA,NA,ARTEVELDE UNIVERSITY COLLEGE GHENT,GHENT,nan,Belgium,ARTEVELDE UNIV COLL GHENT
grid.427550.1,Auburn University at Montgomery,Montgomery,Alabama,United States,FALSE,NA,NA,AUBURN UNIVERSITY MONTGOMERY,MONTGOMERY,nan,United States,AUBURN UNIV MONTGOMERY
grid.420114.2,Agrosup Dijon,Dijon,NA,France,FALSE,NA,NA,AGROSUP DIJON,DIJON,nan,France,AGROSUP DIJON
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE HEALTH SCIENCE RESEARCH GERMANS TRIAS PUJOL,BADALONA,nan,Spain,INST HLTH SCI RES GERMANS TRIAS PUJOL
grid.412258.8,Tanta University,Tanta,NA,Egypt,FALSE,NA,NA,TANTA UNIVERSITY,TANTA,nan,Egypt,TANTA UNIV
grid.411978.2,Kafrelsheikh University,Kafr ash Shaykh,NA,Egypt,FALSE,NA,NA,KAFRELSHEIKH UNIVERSITY,KAFR ELSHEIKH,nan,Egypt,KAFRELSHEIKH UNIV
grid.6810.f,Chemnitz University of Technology,Chemnitz,Sachsen,Germany,FALSE,NA,NA,TECH UNIVERSITY CHEMNITZ,CHEMNITZ,nan,Germany,TECH UNIV CHEMNITZ
grid.262743.6,Rush University,Chicago,Illinois,United States,FALSE,NA,NA,RUSH UNIVERSITY,CHICAGO,nan,United States,RUSH UNIV
NA,NA,NA,NA,NA,NA,NA,NA,OSAKA PREFECT UNIVERSITY,SAKAI,nan,Japan,OSAKA PREFECT UNIV
grid.411321.4,Chiba University Hospital,Chiba,NA,Japan,FALSE,NA,NA,CHIBA UNIVERSITY HOSPITAL,CHIBA,nan,Japan,CHIBA UNIV HOSP
grid.263518.b,Shinshu University,Matsumoto,NA,Japan,FALSE,NA,NA,SHINSHU UNIVERSITY,MATSUMOTO,nan,Japan,SHINSHU UNIVERSITY
NA,NA,NA,NA,NA,NA,NA,NA,UNIT CAT CHIM SOLIDE UCCS,VILLENEUVE-D'ASCQ,nan,France,UNIT CAT CHIM SOLIDE UCCS
grid.49319.36,Artois University,Arras,NA,France,FALSE,NA,NA,UNIVERSITY D'ARTOIS,ARRAS,nan,France,UNIV D'ARTOIS
grid.9681.6,University of Jyväskylä,Jyvaskyla,NA,Finland,FALSE,NA,NA,UNIVERSITY JYVASKYLA,JYVÄSKYLÄ,nan,Finland,UNIV JYVASKYLA
NA,NA,NA,NA,NA,NA,NA,NA,SOUTHERN MEDICINE UNIVERSITY,GUANGZHOU,nan,China,SOUTHERN MED UNIV
NA,NA,NA,NA,NA,NA,NA,NA,TIANJIN MEDICINE UNIVERSITY CANC HOSPITAL,TIANJIN,nan,China,TIANJIN MED UNIV CANC HOSP
NA,NA,NA,NA,NA,NA,NA,NA,TIANJIN MEDICINE UNIVERSITY GEN HOSPITAL,TIANJIN,nan,China,TIANJIN MED UNIV GEN HOSP
NA,NA,NA,NA,NA,NA,NA,NA,JHOPKINS BAYVIEW MEDICINE CENTER,BALTIMORE,nan,United States,JHOPKINS BAYVIEW MED CTR
grid.411290.f,Lanzhou Jiaotong University,Lanzhou,NA,China,FALSE,NA,NA,LANZHOU JIAOTONG UNIVERSITY,LANZHOU,nan,China,LANZHOU JIAOTONG UNIV
grid.412100.6,Duke University Health System,Durham,North Carolina,United States,FALSE,NA,NA,DUKE UNIVERSITY HEALTH SYSTEM,DURHAM,nan,United States,DUKE UNIV HLTH SYST
grid.189509.c,Duke University Hospital,Durham,North Carolina,United States,FALSE,NA,NA,DUKE UNIVERSITY HOSPITAL,DURHAM,nan,United States,DUKE UNIV HOSP
grid.9227.e,Chinese Academy of Sciences,Beijing,Beijing,China,TRUE,NA,NA,CHINESE ACAD SCIENCE XIAN,XIAN,nan,China,CHINESE ACAD SCI XIAN
grid.439632.9,University College Hospital at Westmoreland Street,London,NA,United Kingdom,FALSE,NA,NA,HEART HOSPITAL LN,LONDON,nan,United Kingdom,HEART HOSP LN
grid.256642.1,Gunma University,Maebashi,NA,Japan,FALSE,NA,NA,GUNMA UNIVERSITY,MAEBASHI,nan,Japan,GUNMA UNIV
grid.411887.3,Gunma University Hospital,Maebashi,NA,Japan,FALSE,NA,NA,GUNMA UNIVERSITY HOSPITAL,MAEBASHI,nan,Japan,GUNMA UNIV HOSP
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL INSTITUTE BIOL,LJUBLJANA,nan,Slovenia,NATL INST BIOL
grid.11348.3f,University of Potsdam,Potsdam,NA,Germany,FALSE,NA,NA,UNIVERSITY POTSDAM,POTSDAM,nan,Germany,UNIV POTSDAM
grid.267102.0,University of San Diego,San Diego,California,United States,FALSE,NA,NA,UNIVERSITY SAN DIEGO,SAN DIEGO,nan,United States,UNIV SAN DIEGO
grid.266100.3,"University of California, San Diego",San Diego,California,United States,FALSE,NA,NA,UCSD MOORES CANCER CENTER,LA JOLLA,nan,United States,UCSD MOORES CANCER CTR
grid.6652.7,Czech Technical University in Prague,Prague,NA,Czechia,FALSE,NA,NA,CZECH TECH UNIVERSITY PRAGUE,PRAGUE,nan,Czech Republic,CZECH TECH UNIV PRAGUE
grid.5117.2,Aalborg University,Aalborg,NA,Denmark,FALSE,NA,NA,AALBORG UNIVERSITY,AALBORG,nan,Denmark,AALBORG UNIV
NA,NA,NA,NA,NA,NA,NA,NA,HCPA UFRGS,PORTO ALEGRE,nan,Brazil,HCPA UFRGS
grid.144189.1,Azienda Ospedaliera Universitaria Pisana,Pisa,NA,Italy,FALSE,NA,NA,UNIVERSITY HOSPITAL PISA,PISA,nan,Italy,UNIV HOSP PISA
grid.8148.5,Linnaeus University,Kalmar,NA,Sweden,FALSE,NA,NA,LINNAEUS UNIVERSITY,VÄXJÖ,nan,Sweden,LINNAEUS UNIV
grid.29078.34,Universita della Svizzera Italiana,Lugano,Ticino,Switzerland,FALSE,NA,NA,UNIVERSITY DELLA SVIZZERA ITALIANA LUGANO,LUGANO,nan,Switzerland,UNIV DELLA SVIZZERA ITALIANA LUGANO
grid.412554.3,University Hospital Brno,Brno,NA,Czechia,FALSE,NA,NA,UNIVERSITY HOSPITAL BRNO,BRNO,nan,Czech Republic,UNIV HOSP BRNO
grid.29328.32,Maria Curie-Skłodowska University,Lublin,NA,Poland,FALSE,NA,NA,MARIE CURIE SKLODOWSKA UNIVERSITY LUBLIN,LUBLIN,nan,Poland,MARIE CURIE SKLODOWSKA UNIV LUBLIN
grid.411680.a,Shihezi University,Shihezi,NA,China,FALSE,NA,NA,SHIHEZI UNIVERSITY,SHIHEZI,nan,China,SHIHEZI UNIV
grid.279885.9,National Heart Lung and Blood Institute,Bethesda,Maryland,United States,FALSE,NA,NA,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",BETHESDA,nan,United States,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE"
grid.412504.6,Shahid Chamran University of Ahvaz,Ahvāz,NA,Iran,FALSE,NA,NA,SHAHID CHAMRAN UNIVERSITY AHWAZ,AHWAZ,nan,Iran,SHAHID CHAMRAN UNIV AHWAZ
grid.6572.6,University of Birmingham,Birmingham,NA,United Kingdom,FALSE,NA,NA,BIRMINGHAM UNIVERSITY HOSPS NHSFT,BIRMINGHAM,nan,United Kingdom,BIRMINGHAM UNIV HOSPS NHSFT
grid.413964.d,Heartlands Hospital,Birmingham,NA,United Kingdom,FALSE,NA,NA,HEARTLANDS HOSPITAL,BIRMINGHAM,nan,United Kingdom,HEARTLANDS HOSP
NA,NA,NA,NA,NA,NA,NA,NA,HEART OF ENGLAND NHSFT,BIRMINGHAM,nan,United Kingdom,HEART OF ENGLAND NHSFT
grid.157868.5,University Hospital of Montpellier,Montpellier,NA,France,FALSE,NA,NA,CHU MONTPELLIER,MONTPELLIER,nan,France,CHU MONTPELLIER
grid.411704.7,Gifu University Hospital,Gifu City,NA,Japan,FALSE,NA,NA,GIFU UNIVERSITY HOSPITAL,GIFU,nan,Japan,GIFU UNIV HOSP
grid.410552.7,Turku University Hospital,Turku,NA,Finland,FALSE,NA,NA,TURKU UNIVERSITY HOSPITAL,TURKU,nan,Finland,TURKU UNIV HOSP
grid.257127.4,Howard University,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,HOWARD UNIVERSITY,WASHINGTON,nan,United States,HOWARD UNIV
